,Metric,Value
0,MSE,0.0039692565887431905
1,RMSE,0.0630020363856851
2,Bias,0.01629980836079118
3,KGE,0.9411139103562767
4,Mean Peak Error,0.11667534868790792
5,Peak Timing Error,37.0
