,Metric,Value
0,MSE,0.3790061117300558
1,RMSE,0.6156347226481429
2,Bias,-0.24128972430163292
3,KGE,0.273015998125254
4,Mean Peak Error,0.9555671384285838
5,Peak Timing Error,323.8
