,Metric,Value
0,MSE,0.00598530745385624
1,RMSE,0.07736476881537384
2,Bias,-0.002935081282628913
3,KGE,0.9700227083975052
4,Mean Peak Error,0.17994863731579436
5,Peak Timing Error,176.25
