,Metric,Value
0,MSE,0.001769019254272078
1,RMSE,0.042059710582362284
2,Bias,0.027750053392991983
3,KGE,0.9373008316449412
4,Mean Peak Error,0.10990799005701231
5,Peak Timing Error,46.5
