,Metric,Value
0,MSE,0.018384779781688818
1,RMSE,0.1355904855868907
2,Bias,-0.013604956852209112
3,KGE,0.9326719070489156
4,Mean Peak Error,0.16973450885522762
5,Peak Timing Error,328.6
