,Metric,Value
0,MSE,0.007068745398588439
1,RMSE,0.08407583123935462
2,Bias,-0.0010546975643185039
3,KGE,0.9888828277173849
4,Mean Peak Error,0.18476336400893417
5,Peak Timing Error,160.6
