,Metric,Value
0,MSE,0.03415230641136036
1,RMSE,0.18480342640589856
2,Bias,0.04456747247980833
3,KGE,0.919719611312829
4,Mean Peak Error,0.25815726040494047
5,Peak Timing Error,334.2
