,Metric,Value
0,MSE,0.16420191986687757
1,RMSE,0.4052183607228053
2,Bias,-0.09049014906985892
3,KGE,0.6926442657997596
4,Mean Peak Error,0.49556045928352077
5,Peak Timing Error,349.6
