,Metric,Value
0,MSE,0.007720284619020067
1,RMSE,0.08786515019630972
2,Bias,0.010169926992084551
3,KGE,0.9807736034422337
4,Mean Peak Error,0.1808830152073213
5,Peak Timing Error,164.0
