,Metric,Value
0,MSE,0.3866720325982485
1,RMSE,0.6218295848528345
2,Bias,-0.15612066833090663
3,KGE,0.465794550548121
4,Mean Peak Error,0.9379380067538172
5,Peak Timing Error,344.0
