,Metric,Value
0,MSE,0.0015090595076051566
1,RMSE,0.03884661513703808
2,Bias,0.0018185808743649294
3,KGE,0.9819683277931659
4,Mean Peak Error,0.16320728777539334
5,Peak Timing Error,341.2
