,Metric,Value
0,MSE,0.003271172964973728
1,RMSE,0.05719416897703583
2,Bias,-0.0030560822637645665
3,KGE,0.9735268975017002
4,Mean Peak Error,0.20790203332645874
5,Peak Timing Error,250.66666666666666
