,Metric,Value
0,MSE,0.00723168607016213
1,RMSE,0.08503932072966087
2,Bias,-0.019306001537908977
3,KGE,0.9499308721465993
4,Mean Peak Error,0.20701578078584323
5,Peak Timing Error,182.75
