,Metric,Value
0,MSE,0.038198491819488166
1,RMSE,0.19544434455744214
2,Bias,-0.04579157201797294
3,KGE,0.8151605689188972
4,Mean Peak Error,0.26515105220539026
5,Peak Timing Error,181.8
