,Metric,Value
0,MSE,0.01888576699040967
1,RMSE,0.13742549614394584
2,Bias,0.08943364238246733
3,KGE,0.8353967037583057
4,Mean Peak Error,0.1894272257564745
5,Peak Timing Error,194.25
