,Metric,Value
0,MSE,0.020146044201483033
1,RMSE,0.14193676127586902
2,Bias,-0.02042504375616144
3,KGE,0.9254147977840437
4,Mean Peak Error,0.20703035216751
5,Peak Timing Error,320.6
