,Metric,Value
0,MSE,0.3256722513487656
1,RMSE,0.5706770114072982
2,Bias,-0.16077999843470944
3,KGE,0.5423890198204044
4,Mean Peak Error,1.0132691343974023
5,Peak Timing Error,370.0
