,Metric,Value
0,MSE,0.005218636041401646
1,RMSE,0.07224012763971037
2,Bias,-0.016877983372280823
3,KGE,0.9407811610595542
4,Mean Peak Error,0.18278511684360405
5,Peak Timing Error,316.0
