,Metric,Value
0,MSE,0.03563567311532246
1,RMSE,0.1887741325375976
2,Bias,-0.01961914287022131
3,KGE,0.8635943053478586
4,Mean Peak Error,0.24691785713631367
5,Peak Timing Error,322.4
