,Metric,Value
0,MSE,0.0018918639730058234
1,RMSE,0.043495562681793457
2,Bias,0.00895967271675779
3,KGE,0.9775265700784592
4,Mean Peak Error,0.18113599537503325
5,Peak Timing Error,302.0
