,Metric,Value
0,MSE,0.047678470742363324
1,RMSE,0.21835400326617171
2,Bias,-0.0622671002508297
3,KGE,0.8654074753278582
4,Mean Peak Error,0.37267375184015883
5,Peak Timing Error,186.75
