,Metric,Value
0,MSE,0.42163336385756806
1,RMSE,0.6493330146061942
2,Bias,-0.1746024715267468
3,KGE,0.4891432725416497
4,Mean Peak Error,1.0143567234669444
5,Peak Timing Error,494.25
