,Metric,Value
0,MSE,0.024480980239624268
1,RMSE,0.15646399023297428
2,Bias,-0.01568325579611571
3,KGE,0.907345021102577
4,Mean Peak Error,0.24442554336013694
5,Peak Timing Error,331.6
