,Metric,Value
0,MSE,0.017426351435579242
1,RMSE,0.1320089066524651
2,Bias,-0.022762340250880423
3,KGE,0.88240051489981
4,Mean Peak Error,0.1776132131956965
5,Peak Timing Error,160.8
