,Metric,Value
0,MSE,0.32537967619122043
1,RMSE,0.570420613399639
2,Bias,-0.20779297186166273
3,KGE,0.4609691117596819
4,Mean Peak Error,0.8301361044596585
5,Peak Timing Error,343.2
