,Metric,Value
0,MSE,0.007072340311318657
1,RMSE,0.08409720751201348
2,Bias,-0.0066885879202488565
3,KGE,0.9784282571639481
4,Mean Peak Error,0.17573430209052168
5,Peak Timing Error,303.8
