,Metric,Value
0,MSE,0.022586765787994026
1,RMSE,0.15028894100363482
2,Bias,0.019577378904520413
3,KGE,0.9602344751260924
4,Mean Peak Error,0.2264814329017361
5,Peak Timing Error,324.2
