,Metric,Value
0,MSE,0.017164966895398336
1,RMSE,0.13101513994725317
2,Bias,-0.01032527922647903
3,KGE,0.9308477162475046
4,Mean Peak Error,0.22362228153836333
5,Peak Timing Error,347.8
