,Metric,Value
0,MSE,0.004333320129606348
1,RMSE,0.0658279585708561
2,Bias,-0.004529787596072039
3,KGE,0.9776249886385728
4,Mean Peak Error,0.19205464614348067
5,Peak Timing Error,172.5
