,Metric,Value
0,MSE,0.0021700778289834794
1,RMSE,0.04658409416295952
2,Bias,0.0056350704563211075
3,KGE,0.9843579833542696
4,Mean Peak Error,0.19140280406894586
5,Peak Timing Error,311.4
