,Metric,Value
0,MSE,0.022303376757294373
1,RMSE,0.14934315102238327
2,Bias,-0.04130992443500793
3,KGE,0.8933105552796219
4,Mean Peak Error,0.1747388336192409
5,Peak Timing Error,329.2
