,Metric,Value
0,MSE,0.10794324020884989
1,RMSE,0.32854716588162786
2,Bias,0.14041416312974164
3,KGE,0.7614118289999043
4,Mean Peak Error,0.45161714429603206
5,Peak Timing Error,260.25
