,Metric,Value
0,MSE,0.03132831478050169
1,RMSE,0.17699806434111556
2,Bias,-0.01062553343681723
3,KGE,0.9312929109116905
4,Mean Peak Error,0.201451475607272
5,Peak Timing Error,319.4
