,Metric,Value
0,MSE,0.05899474561236922
1,RMSE,0.2428883398032298
2,Bias,0.020468482213284404
3,KGE,0.9420748470804677
4,Mean Peak Error,0.25894660527454005
5,Peak Timing Error,256.25
