,Metric,Value
0,MSE,0.0016883483954816276
1,RMSE,0.04108951685626916
2,Bias,-0.0039050006787937825
3,KGE,0.9762004446409873
4,Mean Peak Error,0.16162014823379417
5,Peak Timing Error,342.4
