,Metric,Value
0,MSE,0.13453543157302755
1,RMSE,0.36679071903883764
2,Bias,-0.10921070879880418
3,KGE,0.7045098010199236
4,Mean Peak Error,0.20286187749328516
5,Peak Timing Error,375.4
