,Metric,Value
0,MSE,0.011719686339510326
1,RMSE,0.10825750015361672
2,Bias,-0.010259644353579527
3,KGE,0.9610126885899867
4,Mean Peak Error,0.11116317046010066
5,Peak Timing Error,23.25
