,Metric,Value
0,MSE,0.20952865327675543
1,RMSE,0.4577429991564649
2,Bias,0.04316016396856271
3,KGE,0.864153130995276
4,Mean Peak Error,0.6515828832377689
5,Peak Timing Error,138.25
