,Metric,Value
0,MSE,0.0018488010579590483
1,RMSE,0.04299768665822672
2,Bias,-0.014333115068612422
3,KGE,0.9577761460807102
4,Mean Peak Error,0.17473438750924966
5,Peak Timing Error,301.6
