,Metric,Value
0,MSE,0.14589104509276588
1,RMSE,0.3819568628690495
2,Bias,-0.10858084681241235
3,KGE,0.6909445199528881
4,Mean Peak Error,0.4407405706619521
5,Peak Timing Error,347.2
