,Metric,Value
0,MSE,0.010076527587510643
1,RMSE,0.10038190866640584
2,Bias,0.0002746145272763308
3,KGE,0.9657691602183488
4,Mean Peak Error,0.22847585199963652
5,Peak Timing Error,310.8
