,Metric,Value
0,MSE,0.0016877376667444111
1,RMSE,0.04108208449853064
2,Bias,-0.014007186086933484
3,KGE,0.9631882958600095
4,Mean Peak Error,0.17866845648708246
5,Peak Timing Error,299.8
