,Metric,Value
0,MSE,0.1562132345651236
1,RMSE,0.3952381997797323
2,Bias,-0.16388422385990054
3,KGE,0.5282390848451348
4,Mean Peak Error,0.5093254951536357
5,Peak Timing Error,252.25
