,Metric,Value
0,MSE,0.02663407321853324
1,RMSE,0.16319948902656908
2,Bias,-0.03419410347869386
3,KGE,0.8792165537182899
4,Mean Peak Error,0.1662415852892323
5,Peak Timing Error,165.2
