,Metric,Value
0,MSE,0.006507135539200526
1,RMSE,0.08066681808030193
2,Bias,-0.015804770597625875
3,KGE,0.9512672531608437
4,Mean Peak Error,0.20281698746399535
5,Peak Timing Error,183.25
