,Metric,Value
0,MSE,0.40584766510470066
1,RMSE,0.6370617435576403
2,Bias,-0.05451868494931721
3,KGE,0.6459297627188179
4,Mean Peak Error,0.3651589914550083
5,Peak Timing Error,156.0
