,Metric,Value
0,MSE,0.0032532555084653276
1,RMSE,0.057037316806327135
2,Bias,0.008306814162254502
3,KGE,0.9859441698931107
4,Mean Peak Error,0.1878189635146817
5,Peak Timing Error,302.6
