,Metric,Value
0,MSE,0.2514449654006245
1,RMSE,0.5014428834878649
2,Bias,-0.1506376617838033
3,KGE,0.6871642639929583
4,Mean Peak Error,1.186885096584544
5,Peak Timing Error,218.2
