,Metric,Value
0,MSE,0.004174549475757843
1,RMSE,0.06461075356129073
2,Bias,-0.020069810609005673
3,KGE,0.9529226752845434
4,Mean Peak Error,0.16599360030116936
5,Peak Timing Error,301.6
