,Metric,Value
0,MSE,0.03590326844670239
1,RMSE,0.18948157811962194
2,Bias,0.012185584722431886
3,KGE,0.9632059511407389
4,Mean Peak Error,0.21676218249467766
5,Peak Timing Error,318.2
