,Metric,Value
0,MSE,0.002417601144910487
1,RMSE,0.04916910762776244
2,Bias,0.014356818812331277
3,KGE,0.9762515514258682
4,Mean Peak Error,0.18478863357197844
5,Peak Timing Error,301.4
