,Metric,Value
0,MSE,0.011244044974748799
1,RMSE,0.10603794120383891
2,Bias,-0.010117036932819012
3,KGE,0.9759174581961793
4,Mean Peak Error,0.1704568323286022
5,Peak Timing Error,209.0
