,Metric,Value
0,MSE,0.004099824735320152
1,RMSE,0.06402987377248336
2,Bias,0.004442313762569627
3,KGE,0.9882269982340504
4,Mean Peak Error,0.19830573319089018
5,Peak Timing Error,308.0
