,Metric,Value
0,MSE,0.1551536286512107
1,RMSE,0.3938954539610869
2,Bias,-0.12284503559004147
3,KGE,0.6100823241805045
4,Mean Peak Error,0.4834101738905211
5,Peak Timing Error,353.2
