,Metric,Value
0,MSE,0.010257390901921156
1,RMSE,0.10127877814192446
2,Bias,-0.018911683147439576
3,KGE,0.9258710920023603
4,Mean Peak Error,0.1784986092706368
5,Peak Timing Error,307.2
