,Metric,Value
0,MSE,0.007644149481403652
1,RMSE,0.08743082683701242
2,Bias,0.010052649800201666
3,KGE,0.9803645838374939
4,Mean Peak Error,0.18976777238564146
5,Peak Timing Error,173.0
