,Metric,Value
0,MSE,0.007042377008522021
1,RMSE,0.08391887158751613
2,Bias,-0.005730937495826024
3,KGE,0.9669466801898166
4,Mean Peak Error,0.18931027693466795
5,Peak Timing Error,178.25
