,Metric,Value
0,MSE,0.02858559131512582
1,RMSE,0.16907273971615241
2,Bias,-0.020659054339448306
3,KGE,0.9304184758919286
4,Mean Peak Error,0.10867955687750938
5,Peak Timing Error,179.5
