,Metric,Value
0,MSE,0.30184977775531974
1,RMSE,0.5494085708790133
2,Bias,-0.15511591818301979
3,KGE,0.5698665913623597
4,Mean Peak Error,0.8207467993449123
5,Peak Timing Error,327.6
