,Metric,Value
0,MSE,0.022116082175273048
1,RMSE,0.14871476784527166
2,Bias,-0.017673257853570847
3,KGE,0.9334132298421312
4,Mean Peak Error,0.19115810512196624
5,Peak Timing Error,372.8
