,Metric,Value
0,MSE,0.01091126309776719
1,RMSE,0.10445699161744602
2,Bias,-0.018576160541797893
3,KGE,0.9382558455515743
4,Mean Peak Error,0.18771626173150144
5,Peak Timing Error,314.0
