,Metric,Value
0,MSE,0.020842743046076587
1,RMSE,0.14437015981869863
2,Bias,-0.04011754304471979
3,KGE,0.9040385784315996
4,Mean Peak Error,0.1682470124829968
5,Peak Timing Error,320.6
