,Metric,Value
0,MSE,0.036302771721289026
1,RMSE,0.1905328625756959
2,Bias,0.034335882337316014
3,KGE,0.9106099454337804
4,Mean Peak Error,0.2087718262334511
5,Peak Timing Error,320.6
