,Metric,Value
0,MSE,0.05833244307570066
1,RMSE,0.24152110275439836
2,Bias,-0.12111651118948064
3,KGE,0.724167903188407
4,Mean Peak Error,0.10865782751072946
5,Peak Timing Error,180.4
